Customer ID,Recency,Frequency,Monetary,Monetary_log
13773.0,397,2,301.54,5.7122135001340535
13774.0,82,1,345.0,5.846438775057725
13775.0,591,1,1049.66,6.9571738171118644
13776.0,428,2,623.98,6.43771964922439
13777.0,1,61,56478.42,10.941631602992583
13778.0,103,4,1124.49,7.025973775367289
13779.0,516,1,161.13,5.088398482561978
13780.0,7,3,735.82,6.602343628980946
13781.0,251,3,778.83,6.659075947211416
13782.0,13,13,1793.72,7.492604299896914
13783.0,488,4,1542.09,7.341542178594752
13784.0,10,14,2910.23,7.976330951273708
13785.0,429,4,542.49,6.298011307127966
13786.0,367,6,3358.94,8.119678395654953
13787.0,76,6,1222.5,7.109470882882726
13788.0,505,1,3.75,1.55814461804655
13789.0,388,1,239.45999999999998,5.482553755546763
13790.0,4,1,348.8,5.857361562584502
13791.0,128,2,1516.0,7.324489979348532
13792.0,66,3,383.95,5.953113455724059
13793.0,647,1,96.0,4.574710978503383
13794.0,547,1,126.03,4.844423279035369
13795.0,388,4,836.3,6.7301824292103865
13796.0,499,1,289.7,5.6722918075648305
13797.0,437,3,1179.45,7.073651000694222
13798.0,1,110,75836.87,11.236353051091461
13799.0,117,9,2803.57,7.939005508522796
13800.0,310,3,1679.56,7.426882350187425
13801.0,67,1,324.8,5.786283696167945
13802.0,139,19,26259.11,10.17580633672844
13803.0,255,3,1338.91,7.200357726510238
13804.0,31,9,3208.52,8.07387667223265
13805.0,52,2,924.6,6.830442175879467
13806.0,64,1,256.38,5.550553592065519
13807.0,367,3,534.8,6.283760957110508
13808.0,6,5,1747.66,7.466605059322925
13809.0,305,3,679.7,6.523121680453905
13810.0,29,3,1499.01,7.313227053734746
13811.0,184,3,814.5,6.703801422061068
13812.0,42,3,539.0,6.29156913955832
13813.0,40,8,2765.47,7.9253274182526185
13814.0,92,3,2257.32,7.7223764530033225
13815.0,22,8,7475.74,8.919552147090508
13816.0,24,2,571.6700000000001,6.3503096345809205
13817.0,29,2,382.98,5.950590467898009
13818.0,430,1,61.28,4.131640346965797
13819.0,302,6,2642.35,7.879802331111146
13820.0,418,3,660.65,6.494736715219059
13821.0,145,6,1410.73,7.252571181638358
13822.0,6,2,632.0,6.450470422144176
13823.0,19,7,3403.4500000000003,8.132838678370764
13824.0,33,12,3314.76,8.106442137278835
13825.0,622,2,255.59,5.5474794802608
13826.0,176,1,189.5,5.249652194566756
13827.0,58,3,412.05,6.023568651008515
13828.0,22,1,209.49,5.349438146055751
13829.0,421,1,102.0,4.634728988229636
13830.0,582,1,156.85000000000002,5.061645215004001
13831.0,16,18,7023.58,8.857170705937795
13832.0,19,2,613.6899999999999,6.421118075682378
13833.0,159,2,701.36,6.55444609309113
13834.0,577,2,324.19,5.7844096268933525
13835.0,25,7,1095.27,6.999668787533656
13836.0,399,2,620.37,6.4319267177117725
13837.0,212,2,271.24,5.606684030192651
13838.0,6,10,1966.09,7.5843105722991195
13839.0,486,1,139.95000000000002,4.948405217560122
13840.0,416,1,651.4,6.4806578707468585
13841.0,253,1,85.0,4.454347296253507
13842.0,59,18,5629.91,8.636026342175372
13843.0,381,1,319.75,5.770662003495746
13844.0,11,1,361.62,5.893355453997663
13845.0,65,1,312.98,5.749329289612172
13846.0,25,4,1307.79,7.176858325232496
13847.0,720,1,310.72,5.74210534897536
13848.0,92,8,3335.0,8.112527763478637
13849.0,52,5,3469.3,8.15199632453527
13850.0,129,1,1595.48,7.375556484672672
13851.0,96,8,4606.46,8.435432008008735
13852.0,611,1,187.35000000000002,5.23830193413805
13853.0,57,1,1090.14,6.994978300240205
13854.0,9,39,12253.96,9.413686031982998
13855.0,501,4,1310.3400000000001,7.178804794152059
13856.0,169,11,1142.03,7.041437910169532
13857.0,393,6,1001.01,6.90976326163493
13858.0,57,1,216.17,5.38068045697316
13859.0,326,2,515.86,6.247772044800624
13860.0,1,5,1245.9,7.1284157500025405
13861.0,429,2,273.26,5.614076561571708
13862.0,18,9,2556.09,7.846625172168836
13863.0,248,4,1239.55,7.123310108647671
13864.0,387,1,662.4000000000001,6.497378126512952
13865.0,58,4,501.56,6.219715035790337
13866.0,74,1,145.67000000000002,4.988185165258664
13867.0,31,3,1015.29,6.923914020481024
13868.0,7,2,3192.54,8.068885298365506
13869.0,123,10,8111.57,9.001169989634596
13870.0,2,15,5712.08,8.650513561777128
13871.0,23,17,7885.85,8.972952094578869
13872.0,527,3,919.57,6.8249930434091866
13873.0,120,8,1038.92,6.946899066099764
13874.0,358,7,2049.15,7.625668240187314
13875.0,54,14,4814.37,8.479568164478277
13876.0,64,1,122.7,4.8178592793984425
13877.0,86,3,449.68,6.110757553295965
13878.0,55,4,2473.06,7.813615804881473
13879.0,646,1,395.5,5.982676041074902
13880.0,21,17,4391.66,8.38769024512352
13881.0,4,43,45179.1,10.718412003388291
13882.0,3,5,1191.13,7.083496902081326
13883.0,11,15,6560.02,8.788901357656037
13884.0,7,10,1888.48,7.544056937922727
13885.0,189,2,506.8,6.230087669270578
13886.0,71,1,243.56,5.499460677582579
13887.0,204,1,349.55,5.859503349652977
13888.0,120,7,2169.05,7.682505487743709
13889.0,93,6,1991.23,7.597009893326727
13890.0,1,14,2927.38,7.982204648081087
13891.0,378,3,863.5600000000001,6.76222070699491
13892.0,27,6,1267.6499999999999,7.145708621949827
13893.0,298,1,821.1,6.711862042158088
13894.0,24,3,564.62,6.337922474636114
13895.0,28,6,4008.52,8.296426812387779
13896.0,626,1,388.55,5.964992226776867
13897.0,50,3,1160.72,7.05765694451998
13898.0,326,2,686.4,6.532916364415733
13899.0,16,2,388.52,5.9649152118744455
13900.0,183,6,1610.59,7.38497654828429
13901.0,72,15,5676.34,8.644238092164732
13902.0,632,5,34095.26,10.436942979837246
13903.0,400,1,165.45000000000002,5.114694964021034
13904.0,37,2,332.64,5.810062567373411
13905.0,733,1,312.65,5.748277714542752
13906.0,409,1,42.0,3.7612001156935624
13907.0,692,1,136.8,4.925803358579558
13908.0,80,4,2369.55,7.770877274716226
13909.0,423,2,286.6,5.661570625846892
13911.0,57,20,4234.99,8.351372346000852
13912.0,424,1,124.95,4.835885002798619
13913.0,507,1,42.22,3.76630335107874
13914.0,12,2,626.45,6.441663986556317
13915.0,394,1,70.80000000000001,4.273884476054179
13916.0,464,4,1275.81,7.152120058745075
13917.0,50,2,272.04,5.609618304598452
13918.0,50,2,1212.8400000000001,7.101544167216986
13919.0,59,4,1360.68,7.216474510499718
13920.0,432,4,1774.68,7.481938727137536
13921.0,402,4,730.7,6.595370593889984
13922.0,352,3,865.2,6.764115828780526
13923.0,54,1,351.13,5.864000425598742
13924.0,2,6,1838.8500000000001,7.517439325540823
13925.0,93,4,678.25,6.520989248306457
13926.0,23,1,223.85000000000002,5.415433513216716
13927.0,75,2,708.26,6.56422217299034
13928.0,11,4,464.57,6.143262461351643
13929.0,169,11,3494.1,8.159117266561877
13930.0,58,2,337.34,5.824051307047146
13931.0,96,11,5257.38,8.567578273503825
13932.0,295,1,307.4,5.731397641689174
13933.0,109,2,608.7900000000001,6.413114635600407
13934.0,264,1,922.1,6.8277375709961055
13935.0,597,3,6116.92,8.718977448456672
13936.0,180,3,939.66,6.846581756547317
13937.0,169,2,880.13,6.781205174641707
13938.0,35,1,71.66,4.2857910267930555
13939.0,23,7,1560.96,7.353696721877114
13940.0,17,4,839.14,6.73356854461668
13941.0,22,15,11122.300000000001,9.316797286369194
13942.0,535,1,320.0,5.771441123130016
13943.0,578,1,246.54,5.511572185111876
13944.0,653,1,200.43,5.3054419264903325
13945.0,395,2,854.15,6.7512768921457
13946.0,79,6,1876.23,7.537552565041232
13947.0,65,1,90.6,4.517431271680085
13948.0,361,4,548.76,6.3094818193558355
13949.0,3,6,2427.32,7.794954939211736
13950.0,11,4,745.06,6.61480602592395
13951.0,176,3,674.45,6.5153791354156905
13952.0,218,14,12823.521,9.459114320413606
13953.0,7,12,6640.68,8.801120222516522
13954.0,2,2,439.92,6.088863453095115
13955.0,154,3,545.17,6.302930282595254
13956.0,5,5,1026.42,6.934806084458451
13957.0,418,3,458.25,6.129594724095235
13958.0,380,8,4709.2300000000005,8.457492018089969
13959.0,79,6,1076.18,6.982101794110792
13960.0,21,2,230.22,5.443369638247176
13961.0,392,1,538.4,6.2904574107056295
13962.0,22,3,362.8,5.896604266084022
13963.0,308,17,3011.87,8.01064839183372
13964.0,387,2,438.9,6.086547428354674
13965.0,477,3,996.61,6.905362418373325
13966.0,435,1,390.86,5.970904633142621
13967.0,146,2,166.3,5.119788607992779
13968.0,423,1,123.66,4.825590031380704
13969.0,7,35,13365.87,9.500534536480925
13970.0,386,2,846.55,6.742349834564496
13971.0,19,14,4667.57,8.448608093921028
13972.0,71,2,190.25,5.253581472706645
13973.0,287,1,264.7,5.582367852765768
13974.0,49,2,677.72,6.520208671376317
13975.0,31,12,5358.84,8.586689402873036
13976.0,207,4,1192.36,7.084528136845675
13977.0,411,1,519.8100000000001,6.255385291938897
13978.0,15,2,196.79000000000002,5.287205861793318
13979.0,73,7,3416.23,8.136585560356334
13980.0,60,5,799.92,6.6857610669244485
13981.0,416,1,331.14,5.805556566778607
13982.0,39,9,4445.59,8.39989278927356
13983.0,30,21,7108.45,8.86918016396832
13984.0,27,12,2048.6,7.62539993114247
13985.0,4,22,10020.86,9.212523986154487
13986.0,17,1,320.46,5.7728731191409945
13987.0,380,2,682.54,6.527285176763272
13988.0,20,8,4757.8,8.46775081460237
13989.0,66,5,2026.06,7.614341746408589
13990.0,213,1,311.3,5.7439642642890325
13991.0,12,6,855.97,6.753402912150755
13992.0,30,3,219.5,5.395897694886901
13993.0,43,19,6775.71,8.821247012424738
13994.0,4,6,2313.14,7.746793407219949
13995.0,15,14,3902.01,8.269503329309027
13996.0,386,2,895.76,6.798788267730199
13997.0,519,3,382.31,5.948844061271341
13998.0,447,3,566.7,6.341593110176681
13999.0,10,29,9502.26,9.159390176618166
14000.0,211,5,2046.3400000000001,7.624296668595673
14001.0,46,9,4530.09,8.418717807634733
14002.0,134,2,529.73,6.274253417348632
14003.0,733,1,209.41,5.3490580082512205
14004.0,43,11,6258.45,8.74184760080936
14005.0,10,5,2874.72,7.964058356660503
14006.0,116,7,2196.67,7.69515298720424
14007.0,513,1,79.48,4.388008706351429
14008.0,432,1,509.04,6.234489154015341
14009.0,198,3,1099.91,7.0038923895122585
14010.0,565,2,445.15,6.10065521834616
14011.0,480,2,457.82,6.128657976284189
14012.0,278,1,328.8,5.7984864101254985
14013.0,110,5,1084.57,6.989860473650979
14014.0,77,3,1948.21,7.575179441266062
14015.0,53,1,917.34,6.8225676924206855
14016.0,162,11,11403.41,9.341755401683734
14017.0,571,1,229.75,5.441334873382962
14018.0,645,1,367.15000000000003,5.908490463814726
14019.0,47,3,1421.61,7.260248491657529
14020.0,17,4,1249.01,7.130906830264347
14021.0,155,7,1716.58,7.448671602342143
14022.0,225,2,792.15,6.676012358854464
14023.0,7,2,584.07,6.371731498193053
14024.0,122,3,645.74,6.471944359021592
14025.0,465,8,4057.9,8.308667279925409
14026.0,471,2,713.11,6.571037012097961
14027.0,61,1,104.82,4.661739537475985
14028.0,550,3,10396.5,9.249320671617067
14029.0,63,2,467.66,6.149877558850261
14030.0,18,20,8262.29,9.019578092297357
14031.0,7,44,40999.17,10.621331492019312
14032.0,2,16,4850.2699999999995,8.486995805323419
14033.0,555,1,109.44,4.704472387061954
14034.0,22,3,651.8199999999999,6.481301440435488
14035.0,29,9,2856.72,7.9577793830815615
14036.0,285,1,626.65,6.441982686264217
14037.0,176,6,836.95,6.7309584328308825
14038.0,78,5,3069.88,8.029719444457568
14039.0,33,2,267.28000000000003,5.592031211231537
14040.0,41,35,12645.57,9.445141311143818
14041.0,266,1,141.41,4.958710221231336
14042.0,725,1,431.98,6.070691537559284
14043.0,491,2,304.25,5.721131112990814
14044.0,27,10,3123.1,8.046901520690538
14045.0,109,16,11313.029999999999,9.333798827481695
14046.0,284,1,154.99,5.049791902630777
14047.0,9,14,4255.03,8.356092079868818
14048.0,305,3,748.69,6.619659787751255
14049.0,17,13,13239.03,9.49100009534946
14050.0,32,2,746.36,6.616546996753798
14051.0,1,37,22434.0,10.018377518410084
14052.0,20,2,480.81,6.177549845465586
14053.0,124,4,572.3,6.351409139914337
14054.0,65,1,92.46,4.53753353727228
14055.0,106,3,1520.96,7.327754256867339
14056.0,1,23,8214.65,9.013796150895738
14057.0,24,22,8408.84,9.037157727815742
14058.0,463,2,469.19,6.153136868334086
14059.0,267,1,183.6,5.218191322068752
14060.0,5,30,9519.08,9.161158531111447
14061.0,507,3,917.4300000000001,6.822665690537023
14062.0,10,24,25604.2,10.150550734840564
14063.0,438,9,22710.2,10.030613473862132
14064.0,29,15,3332.42,8.111754082970078
14065.0,389,3,891.02,6.793488553853314
14066.0,267,1,152.55,5.034026246886832
14067.0,64,2,374.7,5.928790952579924
14068.0,320,4,1528.3700000000001,7.332611164882233
14069.0,515,2,230.06,5.442677417054872
14070.0,685,1,326.55,5.791640715177885
14071.0,4,8,1438.82,7.272273384756895
14072.0,667,1,390.85,5.9708791134988735
14073.0,32,1,151.04,5.024143644121048
14074.0,623,1,219.39999999999998,5.39544407727876
14075.0,5,6,1734.87,7.459264007623663
14076.0,129,1,122.47,4.815998211579652
14077.0,41,6,615.0799999999999,6.423376825230995
14078.0,102,9,1692.6299999999999,7.4346294334096354
14079.0,125,2,618.73,6.4292838993175305
14080.0,33,5,1115.68,7.018115276378225
14081.0,302,10,5370.1,8.588788008238932
14082.0,365,2,413.36,6.026735161189901
14083.0,4,11,1407.26,7.250110178761505
14084.0,512,1,150.5,5.020585624949423
14085.0,2,33,10104.97,9.220881617313903
14086.0,463,1,39.95,3.7123518102990785
14087.0,3,3,846.22,6.741960401185134
14088.0,10,16,64036.8,11.06722881299151
14089.0,57,1,161.0,5.087596335232384
14090.0,325,1,76.32000000000001,4.34795265434013
14091.0,654,2,9530.08,9.162313316565184
14092.0,8,24,7229.45,8.886056553879842
14093.0,12,1,442.85,6.095486667514328
14094.0,440,1,335.22,5.817765707604913
14095.0,723,1,2.95,1.3737155789130306
14096.0,4,17,65164.79,11.084689916963537
14097.0,481,2,422.85999999999996,6.049403212028428
14098.0,37,1,147.35,4.999574346736831
14099.0,16,20,5765.71,8.659857006240394
14100.0,138,1,194.9,5.277604324950495
14101.0,74,13,9961.93,9.206626484023987
14102.0,5,5,1360.28,7.216180712571818
14104.0,155,5,771.5799999999999,6.6497355632804975
14105.0,239,5,5988.83,8.697818310072366
14106.0,737,1,214.79999999999998,5.374352052824034
14107.0,52,11,4877.3,8.492552077499786
14108.0,31,4,1044.96,6.952690402975883
14109.0,73,1,144.2,4.978112102390695
14110.0,4,33,12987.95,9.471854274988836
14111.0,14,4,692.85,6.54225579881702
14112.0,23,13,5834.59,8.671730653576422
14113.0,4,16,7092.610000000001,8.866949657786243
14114.0,274,7,1364.09,7.218975639511439
14115.0,502,2,622.6700000000001,6.435621382327133
14116.0,20,5,1382.74,7.2325452572578
14117.0,144,1,90.0,4.51085950651685
14118.0,429,1,458.45,6.130030121946894
14119.0,376,2,183.37,5.216944608082299
14121.0,4,4,2780.15,7.930619790211972
14122.0,406,3,362.42,5.895559190220911
14123.0,733,1,436.18,6.0803450096018565
14124.0,84,1,419.58000000000004,6.041634711020558
14125.0,11,3,2740.43,7.916234961051038
14126.0,8,4,1172.46,7.067711928642815
14127.0,123,6,1900.0800000000002,7.55017742471711
14128.0,61,3,924.21,6.830020738772716
14129.0,2,9,2591.34,7.860316221709267
14130.0,319,4,1882.67,7.540977280558469
14131.0,649,1,187.87,5.241058947707755
14132.0,2,11,3586.0299999999997,8.185079841032296
14133.0,130,4,911.14,6.815793487064996
14134.0,383,15,11123.35,9.316891678361227
14135.0,2,24,9643.92,9.174186630852345
14136.0,401,5,1570.81,7.359983100544423
14137.0,696,1,332.7,5.810242385757328
14138.0,2,2,982.3800000000001,6.890995617166797
14139.0,46,4,1086.8,6.99191258698886
14140.0,4,2,935.05,6.841668893854277
14141.0,3,4,915.13,6.820158276001622
14142.0,373,2,983.15,6.891778324458996
14143.0,134,1,115.8,4.760463070394127
14144.0,486,1,30.599999999999998,3.4531571205928664
14145.0,47,7,7600.05,8.936041674626237
14146.0,9,12,9450.3,9.153907577164
14147.0,78,9,2590.2,7.85987636785712
14148.0,234,2,466.29,6.146950049948197
14149.0,221,1,446.62,6.103944658191983
14150.0,36,2,658.64,6.49169423166057
14151.0,673,2,679.45,6.5227543440063265
14152.0,75,7,1997.3400000000001,7.600072114901368
14153.0,483,1,233.4,5.457029057702858
14154.0,239,8,6460.7,8.77364772005142
14155.0,266,1,118.75,4.785406236291025
14156.0,10,156,313946.37,12.656980639377052
14157.0,20,5,1002.78,6.911528152734635
14158.0,40,1,507.66,6.231779816930511
14159.0,20,20,7938.01,8.979543861328803
14160.0,610,7,8421.47,9.038658413386564
14161.0,216,7,3318.88,8.10768391667899
14162.0,174,2,289.36,5.67112153241664
14163.0,87,5,2594.62,7.861580688064839
14164.0,71,2,1631.77,7.398033237980444
14165.0,276,1,122.53999999999999,4.816564990267753
14166.0,505,2,256.85,5.552378020496968
14167.0,39,8,1296.49,7.168186907881249
14168.0,421,2,370.45,5.917414265597815
14169.0,431,2,624.4300000000001,6.438439413172899
14170.0,375,3,597.33,6.3941424412081105
14171.0,98,2,498.79,6.214188010197488
14172.0,605,3,402.72,6.0007215683706585
14173.0,11,6,586.0,6.375024819828097
14174.0,33,1,134.46,4.908676393786758
14175.0,60,8,7678.88,8.946359201019646
14176.0,297,5,916.01,6.8211183773224136
14177.0,86,13,2229.34,7.7099093192000625
14178.0,9,7,1620.93,7.391372077147292
14179.0,41,2,719.78,6.580333958961338
14180.0,11,33,6319.25,8.751514043320572
14181.0,411,2,310.55,5.741559838990231
14182.0,444,4,678.77,6.521754505661576
14183.0,411,2,286.29,5.660492158557335
14184.0,67,1,452.89,6.1178548779353035
14185.0,331,1,197.65,5.291544482260608
14186.0,427,5,1550.63,7.34706127025902
14187.0,474,1,123.5,4.824305715904762
14188.0,31,6,2054.36,7.628206294069428
14189.0,2,16,5814.39,8.668263130631585
14190.0,666,1,79.9,4.393213824064446
14191.0,2,15,4817.66,8.48025116009442
14192.0,388,1,293.74,5.686093611785117
14193.0,68,3,1210.19,7.0993586263743325
14194.0,5,36,18670.59,9.83475839627326
14195.0,202,6,2615.6,7.869631044076776
14196.0,107,1,335.52,5.818657582682612
14197.0,411,1,390.05,5.968835429047621
14198.0,18,9,1569.73,7.359295758431025
14199.0,218,4,1091.7,6.9964069765767
14200.0,617,1,379.2,5.940697430054329
14201.0,60,10,1193.54,7.0855164530197605
14202.0,381,3,847.76,6.743776460835899
14203.0,397,1,339.34,5.82994511794329
14204.0,2,4,1062.96,6.9697530752099555
14205.0,17,9,2414.2,7.789537378392629
14206.0,239,3,1185.01,7.078350011225329
14207.0,688,1,157.8,5.067645548813036
14208.0,95,2,567.05,6.342209443015913
14209.0,11,15,4993.27,8.51604653425612
14210.0,106,16,5861.52,8.676334824262575
14211.0,53,18,4402.29,8.390107267770315
14212.0,90,2,2190.14,7.692177235317669
14213.0,405,1,1192.2,7.084394052640594
14214.0,31,5,1004.38,6.913120858480547
14215.0,12,9,3416.33,8.136614823395947
14216.0,3,5,2150.04,7.673706725096686
14217.0,2,23,3416.89,8.136778680594764
14218.0,43,1,169.48000000000002,5.1386179877903615
14219.0,4,3,633.83,6.4533572465147895
14220.0,247,4,1515.0,7.323830566202317
14221.0,42,17,6517.49,8.78239803300639
14222.0,177,1,683.17,6.528206424753791
14223.0,92,3,991.13,6.89985414708588
14224.0,110,9,1897.9,7.549030050131371
14225.0,435,4,2037.02,7.6197340272772065
14226.0,29,6,3002.53,8.007543542587262
14227.0,26,15,6368.71,8.759309221627205
14228.0,438,3,745.5,6.615395616979245
14229.0,52,7,2594.04,7.86135720973938
14230.0,436,3,979.8000000000001,6.888368565181947
14231.0,184,4,1235.6200000000001,7.120137130372299
14232.0,43,5,2048.07,7.625141310661702
14233.0,49,7,2904.27,7.974281608168437
14234.0,22,4,775.46,6.654745128061633
14235.0,75,9,4717.99,8.459350072631114
14236.0,81,5,1744.64,7.464876529573371
14237.0,373,2,632.14,6.450691566726245
14238.0,326,3,434.23,6.075874626989435
14239.0,43,21,4263.17,8.358002833718864
14240.0,30,3,1247.49,7.129690100076217
14241.0,184,2,333.70000000000005,5.813234608217281
14242.0,235,2,280.55,5.640310051700627
14243.0,9,17,7431.05,8.913557008135198
14244.0,661,1,366.41999999999996,5.906505607880791
14245.0,220,2,1693.45,7.435113483382488
14246.0,111,3,1474.06,7.296453945912696
14247.0,278,5,772.66,6.651132500593759
14248.0,318,3,1032.95,6.941141697999771
14249.0,411,12,5625.461,8.63523592668109
14250.0,7,3,1904.05,7.552263533935522
14251.0,2,5,2879.7000000000003,7.965788599152331
14252.0,381,1,350.99,5.863602766103642
14253.0,493,2,363.40000000000003,5.898252165385803
14254.0,433,1,601.03,6.400307277954197
14255.0,546,1,1000.63,6.909383951973957
14256.0,260,5,2473.9900000000002,7.813991634590588
14257.0,64,9,5954.45,8.692062045685008
14258.0,9,25,32051.34,10.375125470604086
14259.0,142,1,120.0,4.795790545596741
14260.0,471,3,824.28,6.71572272269298
14261.0,51,2,1163.45,7.060004151519799
14262.0,8,8,2618.23,7.870635660430322
14263.0,423,1,322.93,5.780527443067584
14264.0,155,6,1517.3600000000001,7.325386083989173
14265.0,109,4,1373.35,7.225736171057181
14266.0,428,1,40.56,3.727138166231027
14267.0,163,3,1516.24,7.3246481738226015
14268.0,471,1,354.85,5.87450929374528
14269.0,439,1,295.73,5.692822634419859
14270.0,332,1,492.65000000000003,6.201826764057459
14271.0,226,2,219.13,5.39421828092524
14272.0,74,4,920.81,6.826339128567769
14273.0,51,4,559.97,6.329667428156979
14274.0,686,1,256.6,5.551407994230199
14275.0,396,6,1189.3799999999999,7.082027862862419
14276.0,99,7,2102.68,7.6514434710358
14277.0,15,9,17225.81,9.754222170187196
14278.0,410,1,205.83,5.331897199811232
14279.0,521,2,191.86,5.261964537082238
14280.0,197,1,134.04,4.905571030847647
14281.0,408,1,245.15,5.50594110620421
14282.0,3,25,7849.66,8.96835288367535
14283.0,463,4,628.4399999999999,6.444830535200694
14284.0,31,3,1299.65,7.170619418491279
14285.0,21,8,3284.42,8.097249776627379
14286.0,24,7,8479.76,9.04555534741159
14287.0,8,3,176.63,5.179702735211794
14288.0,213,1,426.6,6.05818817915089
14289.0,9,6,911.26,6.815925037163848
14290.0,11,8,4516.56,8.41572730406053
14291.0,2,23,7904.1,8.975263399784938
14292.0,8,16,9226.25,9.129916341608387
14293.0,3,9,3267.9300000000003,8.092217993218712
14294.0,407,1,375.34,5.930492990116498
14295.0,40,5,2362.91,7.768072306735277
14296.0,421,2,456.40000000000003,6.125558281588681
14297.0,18,4,1305.33,7.174976957856922
14298.0,8,82,91194.49,11.420760723085259
14299.0,8,27,14499.49,9.58193772094114
14300.0,19,1,43.2,3.7887247890836524
14301.0,117,4,1992.18,7.597486632240913
14302.0,431,3,742.9000000000001,6.611906617197296
14303.0,407,2,277.94,5.630996704930548
14304.0,223,3,1725.01,7.453567665369348
14305.0,71,3,1858.96,7.528310261099659
14306.0,51,6,3151.4,8.055919346479495
14307.0,89,10,5071.03,8.531496410926067
14308.0,549,2,1147.02,7.045793998330545
14309.0,8,11,3780.81,8.237958009987105
14310.0,433,1,492.1,6.2007119932300805
14311.0,243,2,516.45,6.248912902114182
14312.0,47,11,3090.29,8.0363437585012
14314.0,107,2,229.8,5.441551534633945
14315.0,45,8,3197.82,8.070537270782818
14316.0,422,5,1370.34,7.223543642981688
14317.0,65,1,508.58000000000004,6.233586857019973
14318.0,460,1,158.02,5.069029980473338
14319.0,424,1,494.85,6.206273461632134
14320.0,207,5,1346.75,7.2061918143317785
14321.0,11,7,2218.06,7.704838961773891
14322.0,429,4,474.1,6.163525308192876
14323.0,115,2,605.0600000000001,6.406978991069148
14324.0,410,2,701.61,6.554801972579857
14325.0,570,1,245.48000000000002,5.507280854288412
14326.0,242,3,940.98,6.847984042928468
14327.0,163,6,1894.93,7.54746476230219
14328.0,438,1,445.05,6.1004310533597925
14329.0,17,15,9927.22,9.203136486187676
14330.0,624,1,200.63,5.3064343346499845
14331.0,124,2,462.65999999999997,6.139151525006747
14332.0,23,5,1943.51,7.572765296292786
14333.0,68,1,415.2,6.031165913959534
14334.0,17,12,4318.48,8.37089030362269
14335.0,16,2,468.26,6.151156985841575
14336.0,17,4,1614.91,7.387653544460817
14338.0,161,3,928.1,6.834216375647267
14339.0,243,2,620.27,6.431765770051603
14340.0,219,1,134.7,4.9104465668408235
14341.0,45,18,4467.32,8.40476777803629
14342.0,21,6,918.44,6.823764789060503
14343.0,421,4,1088.91,6.993850403006858
14344.0,127,20,3333.7000000000003,8.112137999281039
14345.0,39,1,108.97999999999999,4.700298531079668
14346.0,121,5,2315.75,7.747920620466801
14347.0,737,1,82.6,4.426043520090656
14348.0,260,1,409.57,6.017546438106483
14349.0,10,1,133.5,4.901564199041894
14350.0,274,3,972.03,6.880414914187569
14351.0,165,1,51.0,3.9512437185814275
14352.0,157,4,1078.96,6.984679282395341
14353.0,215,3,376.5,5.933570568689079
14354.0,6,2,163.62,5.103639787544498
14355.0,366,3,1014.45,6.923087142979119
14356.0,80,2,701.23,6.5542609856927125
14357.0,43,1,225.77,5.423936287972195
14358.0,389,2,400.06,5.994111042048887
14359.0,19,3,912.18,6.816933013408364
14360.0,32,4,2128.23,7.663515690998327
14361.0,579,1,214.70999999999998,5.373934913006625
14362.0,22,1,161.2,5.088830141681313
14363.0,402,2,227.47000000000003,5.431404910686392
14364.0,109,8,3717.35,8.221035300483413
14365.0,395,2,634.68,6.454695292066289
14366.0,525,1,136.0,4.919980925828125
14367.0,8,16,9261.52,9.133731428846275
14368.0,320,1,155.0,5.049856007249537
14369.0,642,2,469.13,6.153009252203234
14370.0,451,6,1175.78,7.070537173901474
14371.0,295,1,100.5,4.620058798481842
14372.0,443,2,860.08,6.758187415326246
14373.0,358,1,76.55,4.350922889622548
14374.0,541,1,108.0,4.6913478822291435
14375.0,185,3,1132.99,7.033497665906664
14376.0,683,1,215.46,5.377405772867
14377.0,191,2,617.05,6.426569360333832
14378.0,622,1,131.25,4.8846940707384086
14379.0,44,4,1268.91,7.146701310799781
14380.0,682,1,48.96,3.911222685257377
14381.0,52,2,631.34,6.449427224173901
14382.0,26,2,1246.8,7.129137279676686
14383.0,38,3,1247.69,7.129850280760371
14384.0,501,1,58.5,4.085976312551584
14385.0,9,3,202.11,5.3137477042033945
14386.0,297,1,142.4,4.96563792816552
14387.0,33,3,1770.56,7.479615793333997
14388.0,10,16,6701.0,8.810161268297255
14389.0,65,5,1898.01,7.549087976727858
14390.0,10,13,6399.83,8.764182948439066
14391.0,577,1,135.6,4.91705694713669
14392.0,432,1,266.4,5.588745664667843
14393.0,218,1,67.95,4.233381604239311
14394.0,565,1,93.8,4.551769409260976
14395.0,2,20,8208.01,9.012987610522698
14396.0,65,7,2121.93,7.660552488950523
14397.0,3,19,2612.96,7.868621591848266
14398.0,401,2,707.79,6.563559290839203
14399.0,394,8,2113.16,7.65641284946965
14400.0,149,3,1732.47,7.45788045894706
14401.0,4,22,6795.9,8.824221904865304
14402.0,652,1,285.6,5.6580875153940715
14403.0,130,6,1880.51,7.539829924927686
14404.0,34,13,2899.11,7.9725039462896845
14405.0,387,1,195.0,5.278114659230517
14406.0,119,1,156.75,5.061011501421323
14407.0,107,6,2157.73,7.677275364797242
14408.0,11,11,4109.77,8.321365637874722
14409.0,71,9,3756.09,8.231400000570517
14410.0,92,11,2651.14,7.8831221402592995
14411.0,311,1,1063.0,6.96979066990159
